"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57037";"VILA VELHA";"32";"138";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"1";"1252";"80001609914";"EPG DESEMBARGADOR FERREIRA COELHO";"R. SANTA TEREZINHA, S/ N  (TEL 31395024)"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"54";"113";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"4";"1198";"80001649875";"EEEFM NOSSA SENHORA APARECIDA";"RUA PAULIC?IA, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57037";"VILA VELHA";"55";"502";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"1";"1155";"80001609914";"UMEF SENADOR JO?O DE MEDEIROS CALMON";"R. SEBASTI?O SILVEIRA, S/ N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56995";"SERRA";"26";"624";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"1";"1996";"80001609914";"EMEF ALDARY NUNES";"RUA CANTINILHA DUARTE DO NASCIMENTO"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"589";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"36";"1970";"80001649875";"EMEF RENASCER";"AV. PE. GABRIEL, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"589";"7";"DEPUTADO ESTADUAL";"44333";"MARIA APARECIDA LEANDRO DOS SANTOS COSTA";"1";"1970";"80001609913";"EMEF RENASCER";"AV. PE. GABRIEL, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"152";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"6";"1260";"80001649875";"EEEFM HUNNEY EVEREST PIOVESAN";"R. CARLOS ROG?RIO DE JESUS GOMES, S/N"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57053";"VIT?RIA";"1";"553";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"2";"1066";"80001649875";"FAMES - FACULDADE DE M?SICA DO ESP?RITO SANTO";"PRA?A AM?RICO POLI MONJARDIM, 60"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57053";"VIT?RIA";"1";"553";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"1";"1066";"80001609914";"FAMES - FACULDADE DE M?SICA DO ESP?RITO SANTO";"PRA?A AM?RICO POLI MONJARDIM, 60"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"57096";"IBATIBA";"10";"112";"7";"DEPUTADO ESTADUAL";"11123";"SANDRO HELENO GOMES DE SOUZA";"2";"1112";"80001649875";"CIMEI - CRECHE MARIA JOSE FARIA";"IP?"
"01/11/2022";"16:05:25";"2022";"2";"ELEI??O ORDIN?RIA";"1";"546";"ELEI??ES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"ES";"ES";"ESP?RITO SANTO";"56251";"CARIACICA";"34";"152";"7";"DEPUTADO ESTADUAL";"44007";"CARLOS AUGUSTO CHAMOUN DO CARMO";"2";"1260";"80001609914";"EEEFM HUNNEY EVEREST PIOVESAN";"R. CARLOS ROG?RIO DE JESUS GOMES, S/N"
